,ws80,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018-01-01 00:00:00,8.895406565505054,9.139356510408671,,,,,,,,,,,
2018-01-01 00:10:00,8.895406565505054,9.134321091418675,,,,,,,,,,,
2018-01-01 00:20:00,8.895406565505054,8.83668981787286,,,,,,,,,,,
2018-01-01 00:30:00,8.895406565505054,8.80507922958719,,,,,,,,,,,
2018-01-01 00:40:00,8.895406565505054,9.296721337218218,,,,,,,,,,,
2018-01-01 00:50:00,8.895406565505054,9.035299506000593,,,,,,,,,,,
2018-01-01 01:00:00,9.134053655752076,8.931414349173844,,,,,,,,,,,
2018-01-01 01:10:00,9.134053655752076,8.979587082966658,,,,,,,,,,,
2018-01-01 01:20:00,9.134053655752076,8.739263475294779,,,,,,,,,,,
2018-01-01 01:30:00,9.134053655752076,9.510396812773037,,,,,,,,,,,
2018-01-01 01:40:00,9.134053655752076,9.490324978649507,,,,,,,,,,,
2018-01-01 01:50:00,9.134053655752076,9.215701229120912,,,,,,,,,,,
2018-01-01 02:00:00,9.27338192920965,9.582075183847468,,,,,,,,,,,
2018-01-01 02:10:00,9.27338192920965,9.76884175030692,,,,,,,,,,,
2018-01-01 02:20:00,9.27338192920965,8.984701302332665,,,,,,,,,,,
2018-01-01 02:30:00,9.27338192920965,9.33925317946204,,,,,,,,,,,
2018-01-01 02:40:00,9.27338192920965,9.001636608448743,,,,,,,,,,,
2018-01-01 02:50:00,9.27338192920965,9.160970545092654,,,,,,,,,,,
2018-01-01 03:00:00,9.340590333812257,9.018759239648476,,,,,,,,,,,
2018-01-01 03:10:00,9.340590333812257,9.664987344690427,,,,,,,,,,,
2018-01-01 03:20:00,9.340590333812257,9.717381660065808,,,,,,,,,,,
2018-01-01 03:30:00,9.340590333812257,9.17999852965898,,,,,,,,,,,
2018-01-01 03:40:00,9.340590333812257,8.921978908465217,,,,,,,,,,,
2018-01-01 03:50:00,9.340590333812257,9.712705159943244,,,,,,,,,,,
2018-01-01 04:00:00,9.231421569035003,9.333181547966555,,,,,,,,,,,
2018-01-01 04:10:00,9.231421569035003,9.033327603567749,,,,,,,,,,,
2018-01-01 04:20:00,9.231421569035003,9.157833100839694,,,,,,,,,,,
2018-01-01 04:30:00,9.231421569035003,9.673756716829816,,,,,,,,,,,
2018-01-01 04:40:00,9.231421569035003,9.283730847447066,,,,,,,,,,,
2018-01-01 04:50:00,9.231421569035003,9.450168646804636,,,,,,,,,,,
2018-01-01 05:00:00,9.28555702321638,9.731737705444312,,,,,,,,,,,
2018-01-01 05:10:00,9.28555702321638,9.07541539329311,,,,,,,,,,,
2018-01-01 05:20:00,9.28555702321638,8.756250076544264,,,,,,,,,,,
2018-01-01 05:30:00,9.28555702321638,9.30519799633857,,,,,,,,,,,
2018-01-01 05:40:00,9.28555702321638,9.222076632682894,,,,,,,,,,,
2018-01-01 05:50:00,9.28555702321638,9.39386346734231,,,,,,,,,,,
