,ws80,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2018-01-01 00:00:00,4.362123756099752,4.784096667687462,,,,,,,,,,,
2018-01-01 00:10:00,4.362123756099752,4.104474924186048,,,,,,,,,,,
2018-01-01 00:20:00,4.362123756099752,4.0175278602764495,,,,,,,,,,,
2018-01-01 00:30:00,4.362123756099752,4.270347696710084,,,,,,,,,,,
2018-01-01 00:40:00,4.362123756099752,3.9781103380995098,,,,,,,,,,,
2018-01-01 00:50:00,4.362123756099752,4.640027587754537,,,,,,,,,,,
2018-01-01 01:00:00,4.550099418163521,4.257810708909385,,,,,,,,,,,
2018-01-01 01:10:00,4.550099418163521,4.022170988951156,,,,,,,,,,,
2018-01-01 01:20:00,4.550099418163521,4.968798291104833,,,,,,,,,,,
2018-01-01 01:30:00,4.550099418163521,4.635883258745921,,,,,,,,,,,
2018-01-01 01:40:00,4.550099418163521,4.413632646655857,,,,,,,,,,,
2018-01-01 01:50:00,4.550099418163521,4.117019627125028,,,,,,,,,,,
2018-01-01 02:00:00,4.491131220840924,5.080072083267205,,,,,,,,,,,
2018-01-01 02:10:00,4.491131220840924,4.754328443983497,,,,,,,,,,,
2018-01-01 02:20:00,4.491131220840924,4.635538207691527,,,,,,,,,,,
2018-01-01 02:30:00,4.491131220840924,4.80485946344183,,,,,,,,,,,
2018-01-01 02:40:00,4.491131220840924,4.734277880508816,,,,,,,,,,,
2018-01-01 02:50:00,4.491131220840924,4.703050899612961,,,,,,,,,,,
2018-01-01 03:00:00,4.439989510405704,4.736313882945966,,,,,,,,,,,
2018-01-01 03:10:00,4.439989510405704,4.344237818453346,,,,,,,,,,,
2018-01-01 03:20:00,4.439989510405704,3.868669026332015,,,,,,,,,,,
2018-01-01 03:30:00,4.439989510405704,4.909386175805648,,,,,,,,,,,
2018-01-01 03:40:00,4.439989510405704,4.572541907377567,,,,,,,,,,,
2018-01-01 03:50:00,4.439989510405704,4.466861707437343,,,,,,,,,,,
2018-01-01 04:00:00,4.542894620343481,4.24627681204618,,,,,,,,,,,
2018-01-01 04:10:00,4.542894620343481,4.729372938300238,,,,,,,,,,,
2018-01-01 04:20:00,4.542894620343481,4.9600996392157874,,,,,,,,,,,
2018-01-01 04:30:00,4.542894620343481,4.053886262434909,,,,,,,,,,,
2018-01-01 04:40:00,4.542894620343481,4.109302418891285,,,,,,,,,,,
2018-01-01 04:50:00,4.542894620343481,4.348132834463427,,,,,,,,,,,
2018-01-01 05:00:00,4.572959304296389,5.1298009034410565,,,,,,,,,,,
2018-01-01 05:10:00,4.572959304296389,4.375900880217572,,,,,,,,,,,
2018-01-01 05:20:00,4.572959304296389,5.1558297375341136,,,,,,,,,,,
2018-01-01 05:30:00,4.572959304296389,4.805422264669029,,,,,,,,,,,
2018-01-01 05:40:00,4.572959304296389,4.182839716609073,,,,,,,,,,,
2018-01-01 05:50:00,4.572959304296389,4.358673505995409,,,,,,,,,,,
2018-01-01 06:00:00,4.415137267675478,3.981536081195829,,,,,,,,,,,
2018-01-01 06:10:00,4.415137267675478,4.641020453768573,,,,,,,,,,,
2018-01-01 06:20:00,4.415137267675478,4.278944558263965,,,,,,,,,,,
2018-01-01 06:30:00,4.415137267675478,4.822921983180112,,,,,,,,,,,
2018-01-01 06:40:00,4.415137267675478,4.814668517698856,,,,,,,,,,,
2018-01-01 06:50:00,4.415137267675478,4.489335706101247,,,,,,,,,,,
2018-01-01 07:00:00,4.309239002859514,3.8250591544739634,,,,,,,,,,,
2018-01-01 07:10:00,4.309239002859514,4.897068181659881,,,,,,,,,,,
2018-01-01 07:20:00,4.309239002859514,4.585734695049344,,,,,,,,,,,
2018-01-01 07:30:00,4.309239002859514,4.747065132010795,,,,,,,,,,,
2018-01-01 07:40:00,4.309239002859514,3.900045838703119,,,,,,,,,,,
2018-01-01 07:50:00,4.309239002859514,3.984319540649562,,,,,,,,,,,
2018-01-01 08:00:00,4.667375375859568,5.043019528950694,,,,,,,,,,,
2018-01-01 08:10:00,4.667375375859568,5.124833857033163,,,,,,,,,,,
2018-01-01 08:20:00,4.667375375859568,4.627650973497373,,,,,,,,,,,
2018-01-01 08:30:00,4.667375375859568,5.08709971636178,,,,,,,,,,,
2018-01-01 08:40:00,4.667375375859568,4.860638270648329,,,,,,,,,,,
2018-01-01 08:50:00,4.667375375859568,4.147782294934358,,,,,,,,,,,
2018-01-01 09:00:00,4.127569390171415,4.711445975731771,,,,,,,,,,,
2018-01-01 09:10:00,4.127569390171415,3.8350719889030223,,,,,,,,,,,
2018-01-01 09:20:00,4.127569390171415,3.5958677550300635,,,,,,,,,,,
2018-01-01 09:30:00,4.127569390171415,4.165187649624517,,,,,,,,,,,
2018-01-01 09:40:00,4.127569390171415,3.7954035461923463,,,,,,,,,,,
2018-01-01 09:50:00,4.127569390171415,3.7619397890576254,,,,,,,,,,,
2018-01-01 10:00:00,5.088750701628761,5.669762230672286,,,,,,,,,,,
2018-01-01 10:10:00,5.088750701628761,4.840044590776123,,,,,,,,,,,
2018-01-01 10:20:00,5.088750701628761,4.53121643931666,,,,,,,,,,,
2018-01-01 10:30:00,5.088750701628761,5.38725153734781,,,,,,,,,,,
2018-01-01 10:40:00,5.088750701628761,5.584408768726807,,,,,,,,,,,
2018-01-01 10:50:00,5.088750701628761,4.925512679421287,,,,,,,,,,,
2018-01-01 11:00:00,5.032588078126849,5.004835777968806,,,,,,,,,,,
2018-01-01 11:10:00,5.032588078126849,5.284203206440229,,,,,,,,,,,
2018-01-01 11:20:00,5.032588078126849,4.841024088210224,,,,,,,,,,,
2018-01-01 11:30:00,5.032588078126849,5.165986234722952,,,,,,,,,,,
2018-01-01 11:40:00,5.032588078126849,4.890160319929619,,,,,,,,,,,
2018-01-01 11:50:00,5.032588078126849,5.300958184273665,,,,,,,,,,,
2018-01-01 12:00:00,4.997171057912204,4.929836045380439,,,,,,,,,,,
2018-01-01 12:10:00,4.997171057912204,4.891662350735659,,,,,,,,,,,
2018-01-01 12:20:00,4.997171057912204,4.58444269666108,,,,,,,,,,,
2018-01-01 12:30:00,4.997171057912204,5.006696065063788,,,,,,,,,,,
2018-01-01 12:40:00,4.997171057912204,5.013292354863362,,,,,,,,,,,
2018-01-01 12:50:00,4.997171057912204,5.048044315619119,,,,,,,,,,,
2018-01-01 13:00:00,4.988771580228034,5.541224107765222,,,,,,,,,,,
2018-01-01 13:10:00,4.988771580228034,4.4130757753563845,,,,,,,,,,,
2018-01-01 13:20:00,4.988771580228034,4.835351598352913,,,,,,,,,,,
2018-01-01 13:30:00,4.988771580228034,5.311285917453004,,,,,,,,,,,
2018-01-01 13:40:00,4.988771580228034,5.124089971704131,,,,,,,,,,,
2018-01-01 13:50:00,4.988771580228034,5.165087254534322,,,,,,,,,,,
2018-01-01 14:00:00,4.888834528356804,5.443943135853992,,,,,,,,,,,
2018-01-01 14:10:00,4.888834528356804,4.605061450455397,,,,,,,,,,,
2018-01-01 14:20:00,4.888834528356804,4.6688443135934445,,,,,,,,,,,
2018-01-01 14:30:00,4.888834528356804,4.316086774364308,,,,,,,,,,,
2018-01-01 14:40:00,4.888834528356804,4.739132793624979,,,,,,,,,,,
2018-01-01 14:50:00,4.888834528356804,4.306811662723818,,,,,,,,,,,
2018-01-01 15:00:00,4.637472833609591,5.1608590133143135,,,,,,,,,,,
2018-01-01 15:10:00,4.637472833609591,4.640337902645796,,,,,,,,,,,
2018-01-01 15:20:00,4.637472833609591,4.837412478890947,,,,,,,,,,,
2018-01-01 15:30:00,4.637472833609591,4.368650710803248,,,,,,,,,,,
